file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260328_155118_run-00309_result.json,yes,363,yes,63,yes,con thinking,31,2,Rome,married,lower secondary,employed full-time,man,reading novels;cooking;classical music;painting,immigrant,barista,low,29,low,10,low,0,high,75,high,77,master's degree,primary school,anxious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00310_result.json,yes,342,yes,85,yes,con thinking,25,0,Bari,married,upper secondary,employed part-time,man,classical music;knitting;cooking;football (calcio);baking,native-born Italian,fitness trainer,high,99,high,94,high,94,moderate,61,moderate,46,lower secondary,lower secondary,curious,Islam,heterosexual,You spend several hours daily on social media
20260328_155118_run-00311_result.json,yes,351,yes,86,yes,con thinking,74,2,Chicago,married,PhD,retired,man,birdwatching;running;gardening;cooking;baking,native-born American,not applicable,low,23,high,96,high,81,high,78,moderate,63,master's degree,upper secondary,creative,Hinduism,heterosexual,You spend several hours daily on social media
20260328_155118_run-00312_result.json,yes,340,yes,64,yes,con thinking,29,0,Chicago,in a relationship,upper secondary,employed part-time,man,yoga;football (calcio),native-born American,electrician,low,23,high,69,high,93,high,68,high,88,lower secondary,primary school,curious,Atheist,homosexual,You spend roughly one hour daily on social media
20260328_155118_run-00313_result.json,yes,172,yes,97,yes,con thinking,62,4,Lecce,married,bachelor's degree,employed full-time,man,volunteering;board games;running;gardening,native-born Italian,engineer,high,94,high,90,low,27,high,78,moderate,37,primary school,lower secondary,anxious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00314_result.json,yes,312,yes,94,yes,con thinking,83,3,Chicago,married,vocational diploma,retired,transgender,painting;videogames,native-born American,not applicable,low,27,low,31,high,97,moderate,51,low,20,vocational diploma,no formal education,curious,Judaism,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00315_result.json,yes,273,yes,79,yes,con thinking,23,0,Los Angeles,in a relationship,upper secondary,employed full-time,woman,baking;classical music;volunteering;hiking,native-born American,carpenter,low,12,moderate,38,moderate,53,moderate,56,high,78,master's degree,PhD,with good mental health,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00316_result.json,yes,291,yes,110,yes,con thinking,43,2,Los Angeles,married,vocational diploma,employed full-time,woman,volunteering;reading novels;cycling,immigrant,delivery driver,high,75,low,22,high,82,high,73,low,12,no formal education,no formal education,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00317_result.json,yes,328,yes,86,yes,con thinking,67,2,Milan,married,vocational diploma,retired,man,reading novels;videogames;hiking;volunteering,native-born Italian,not applicable,low,20,moderate,47,moderate,44,low,25,moderate,58,upper secondary,PhD,depressed,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00318_result.json,yes,369,yes,65,yes,con thinking,20,0,Milan,single,upper secondary,full-time student,woman,gardening;football (calcio);classical music,native-born Italian,not applicable,low,17,moderate,64,low,19,low,10,high,87,lower secondary,vocational diploma,anxious,Hinduism,heterosexual,You spend several hours daily on social media
20260328_155118_run-00319_result.json,yes,299,yes,76,yes,con thinking,31,2,Rome,married,vocational diploma,self-employed,man,cinema;painting;football (calcio),immigrant,barista,low,3,moderate,34,low,7,high,70,high,90,master's degree,bachelor's degree,normal,Hinduism,homosexual,You spend several hours daily on social media
20260328_155118_run-00320_result.json,yes,239,yes,104,yes,con thinking,34,0,Chicago,in a relationship,master's degree,self-employed,woman,travel;gardening,immigrant,translator,moderate,42,high,85,high,93,low,22,high,76,vocational diploma,vocational diploma,anxious,Islam,bisexual,You spend roughly a few times weekly on social media
20260328_155118_run-00321_result.json,yes,448,yes,59,yes,con thinking,69,1,Bari,single,vocational diploma,retired,man,classical music;running,immigrant,not applicable,high,96,moderate,44,low,6,moderate,53,high,79,bachelor's degree,PhD,anxious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00322_result.json,yes,300,yes,82,yes,con thinking,73,1,Los Angeles,married,vocational diploma,retired,woman,photography;running;volunteering;board games;cooking,native-born American,not applicable,high,83,low,1,high,68,moderate,45,moderate,40,bachelor's degree,primary school,depressed,Hinduism,heterosexual,You spend several hours daily on social media
20260328_155118_run-00323_result.json,yes,258,yes,74,yes,con thinking,51,2,Kansas City,married,master's degree,employed part-time,man,hiking;cinema;board games;running;baking,native-born American,translator,moderate,34,moderate,59,high,98,moderate,51,high,73,bachelor's degree,master's degree,with good mental health,Buddhism,bisexual,You spend a few times monthly on social media
20260328_155118_run-00324_result.json,yes,311,yes,70,yes,con thinking,65,0,New York,married,vocational diploma,employed full-time,agender,photography;cooking,native-born American,delivery driver,low,16,low,14,low,2,high,82,high,72,PhD,master's degree,depressed,Atheist,heterosexual,You have no social media
20260328_155118_run-00326_result.json,yes,359,yes,77,yes,con thinking,86,0,Philadelphia,married,vocational diploma,retired,woman,videogames;birdwatching;knitting;yoga,native-born American,not applicable,low,18,high,67,moderate,34,low,23,moderate,40,primary school,no formal education,depressed,Hinduism,heterosexual,You have no social media
20260328_155118_run-00328_result.json,yes,366,yes,62,yes,con thinking,76,1,Los Angeles,married,upper secondary,retired,woman,knitting;reading novels;videogames;running;birdwatching,native-born American,not applicable,moderate,64,low,22,high,83,moderate,47,low,31,PhD,primary school,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00330_result.json,yes,349,yes,91,yes,con thinking,18,1,Kansas City,single,upper secondary,employed part-time,man,painting;cinema,native-born American,electrician,low,20,moderate,55,moderate,65,high,98,moderate,61,PhD,lower secondary,normal,Christianity,heterosexual,You have no social media
20260328_155118_run-00332_result.json,yes,293,yes,49,yes,con thinking,57,2,Milan,married,bachelor's degree,unemployed,man,cooking;yoga;cinema;rock climbing;painting,native-born Italian,not applicable,high,88,high,88,low,19,moderate,37,moderate,56,no formal education,vocational diploma,depressed,Christianity,bisexual,You have no social media
20260328_155118_run-00333_result.json,yes,437,yes,77,yes,con thinking,33,0,Chicago,single,upper secondary,employed full-time,transgender,classical music;cinema;knitting;baking;gardening,native-born American,mechanic,high,75,moderate,46,high,77,moderate,64,moderate,55,lower secondary,bachelor's degree,anxious,Islam,bisexual,You spend several hours daily on social media
20260328_155118_run-00334_result.json,yes,281,yes,45,yes,con thinking,25,1,Philadelphia,single,master's degree,part-time student,woman,cooking;painting;classical music;gardening,native-born American,startup founder,high,85,low,26,low,29,moderate,64,high,69,bachelor's degree,upper secondary,curious,Christianity,bisexual,You spend several hours daily on social media
20260328_155118_run-00336_result.json,yes,324,yes,115,yes,con thinking,81,1,Lecce,married,lower secondary,retired,woman,football (calcio);videogames;classical music;running;volunteering,native-born Italian,not applicable,moderate,58,low,5,high,78,high,89,high,86,master's degree,master's degree,with good mental health,Buddhism,asexual,You have no social media
20260328_155118_run-00338_result.json,yes,208,yes,62,yes,con thinking,53,4,Los Angeles,divorced,upper secondary,self-employed,man,hiking;cycling,native-born American,carpenter,moderate,63,low,24,low,1,high,99,low,4,primary school,bachelor's degree,normal,Buddhism,heterosexual,You have no social media
20260328_155118_run-00339_result.json,yes,385,yes,39,yes,con thinking,66,0,Bari,single,bachelor's degree,retired,woman,gardening;birdwatching,native-born Italian,not applicable,low,31,high,77,high,94,high,69,moderate,50,upper secondary,vocational diploma,normal,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00340_result.json,yes,424,yes,45,yes,con thinking,78,0,Rome,married,upper secondary,retired,woman,painting;reading novels;cycling,immigrant,not applicable,moderate,49,low,5,high,99,high,67,high,88,vocational diploma,primary school,anxious,Islam,asexual,You spend several hours daily on social media
20260328_155118_run-00344_result.json,yes,324,yes,67,yes,con thinking,81,1,Lecce,single,master's degree,retired,man,painting;yoga,immigrant,not applicable,high,78,low,15,low,15,high,77,low,7,primary school,lower secondary,depressed,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00346_result.json,yes,394,yes,70,yes,con thinking,57,1,Naples,married,upper secondary,unemployed,woman,gardening;reading novels,native-born Italian,not applicable,high,87,moderate,61,high,75,moderate,37,high,90,master's degree,vocational diploma,anxious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00347_result.json,yes,303,yes,88,yes,con thinking,19,0,Naples,single,upper secondary,full-time student,woman,cinema;knitting;board games,immigrant,not applicable,low,15,moderate,46,moderate,53,high,82,low,19,master's degree,vocational diploma,curious,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00349_result.json,yes,266,yes,102,yes,con thinking,76,1,Los Angeles,married,upper secondary,retired,woman,cycling;knitting,native-born American,not applicable,high,93,low,28,moderate,53,low,12,high,88,vocational diploma,vocational diploma,creative,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00352_result.json,yes,461,yes,129,yes,con thinking,64,3,Bologna,divorced,vocational diploma,unemployed,man,travel;board games,immigrant,not applicable,moderate,42,low,29,moderate,58,high,74,high,82,vocational diploma,no formal education,depressed,Atheist,heterosexual,You spend several hours daily on social media
20260328_155118_run-00353_result.json,yes,359,yes,190,yes,con thinking,27,0,Bari,in a relationship,lower secondary,unemployed,man,cycling;baking,native-born Italian,not applicable,high,95,high,78,high,79,high,91,high,84,primary school,master's degree,normal,Christianity,bisexual,You spend roughly a few times weekly on social media
20260328_155118_run-00354_result.json,yes,329,yes,88,yes,con thinking,62,2,Washington DC,widowed,upper secondary,unemployed,man,classical music;knitting;cinema;gardening;cooking,native-born American,not applicable,high,93,high,70,low,1,high,74,low,0,lower secondary,no formal education,curious,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00356_result.json,yes,362,yes,100,yes,con thinking,40,1,New York,in a relationship,lower secondary,employed part-time,agender,cinema;volunteering;classical music;board games,native-born American,mechanic,low,19,high,69,low,21,low,30,high,68,PhD,no formal education,normal,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00357_result.json,yes,266,yes,44,yes,con thinking,75,4,Rome,married,bachelor's degree,unemployed,woman,birdwatching;yoga;videogames,native-born Italian,not applicable,moderate,57,high,74,moderate,66,moderate,48,moderate,45,lower secondary,master's degree,curious,Islam,heterosexual,You spend several hours daily on social media
20260328_155118_run-00359_result.json,yes,207,yes,53,yes,con thinking,33,3,Washington DC,married,upper secondary,employed full-time,woman,cooking;travel;yoga;photography,native-born American,cleaner,high,83,high,100,low,31,moderate,48,moderate,49,master's degree,upper secondary,anxious,Christianity,bisexual,You have no social media
20260328_155118_run-00360_result.json,yes,187,yes,54,yes,con thinking,87,1,Milan,widowed,lower secondary,retired,woman,classical music;reading novels,native-born Italian,not applicable,moderate,40,moderate,58,moderate,38,low,12,high,88,upper secondary,master's degree,depressed,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00361_result.json,yes,338,yes,94,yes,con thinking,77,2,Milan,divorced,PhD,retired,woman,running;travel;cinema;football (calcio),immigrant,not applicable,high,67,high,81,low,22,moderate,50,moderate,59,no formal education,no formal education,anxious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00362_result.json,yes,379,yes,48,yes,con thinking,88,2,Los Angeles,widowed,bachelor's degree,retired,man,classical music;rock climbing;birdwatching;yoga,native-born American,not applicable,high,96,low,9,moderate,37,moderate,51,moderate,64,no formal education,lower secondary,normal,Hinduism,heterosexual,You spend several hours daily on social media
20260328_155118_run-00365_result.json,yes,298,yes,58,yes,con thinking,44,0,Kansas City,single,vocational diploma,self-employed,woman,cycling;birdwatching;cooking;gardening;knitting,native-born American,electrician,moderate,36,moderate,63,high,74,high,78,high,69,master's degree,no formal education,anxious,Christianity,asexual,You spend several hours daily on social media
20260328_155118_run-00367_result.json,yes,344,yes,80,yes,con thinking,34,4,Rome,in a relationship,upper secondary,employed full-time,man,painting;knitting;board games;running,native-born Italian,hairdresser,moderate,33,moderate,62,high,95,high,89,moderate,64,upper secondary,bachelor's degree,anxious,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00368_result.json,yes,305,yes,54,yes,con thinking,60,0,Rome,widowed,lower secondary,employed full-time,woman,videogames;photography;classical music,native-born Italian,cleaner,high,83,high,77,low,22,moderate,49,low,1,vocational diploma,bachelor's degree,curious,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00369_result.json,yes,381,yes,107,yes,con thinking,72,2,Milan,widowed,upper secondary,retired,man,running;baking,native-born Italian,not applicable,high,83,moderate,54,high,96,low,11,low,27,lower secondary,PhD,anxious,Christianity,heterosexual,You have no social media
20260328_155118_run-00370_result.json,yes,231,yes,55,yes,con thinking,37,4,Bari,divorced,vocational diploma,employed full-time,man,running;videogames;cycling,native-born Italian,retail worker,low,0,high,87,high,84,moderate,57,high,83,bachelor's degree,primary school,curious,Agnostic,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00373_result.json,yes,391,yes,107,yes,con thinking,34,0,Rome,single,master's degree,employed full-time,agender,baking;yoga;birdwatching,native-born Italian,accountant,moderate,40,high,74,moderate,64,low,14,high,79,lower secondary,upper secondary,depressed,Agnostic,asexual,You have no social media
20260328_155118_run-00375_result.json,yes,344,yes,100,yes,con thinking,34,3,Bari,married,PhD,unemployed,woman,travel;volunteering;painting;cinema;cooking,native-born Italian,not applicable,moderate,40,moderate,46,moderate,57,high,84,low,3,vocational diploma,vocational diploma,depressed,Christianity,heterosexual,You have no social media
20260328_155118_run-00376_result.json,yes,229,yes,79,yes,con thinking,50,4,Naples,in a relationship,upper secondary,employed part-time,woman,videogames;classical music;hiking;volunteering,native-born Italian,waiter/waitress,low,32,moderate,47,low,27,low,21,moderate,54,primary school,bachelor's degree,with good mental health,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00377_result.json,yes,276,yes,141,yes,con thinking,82,1,Kansas City,in a relationship,no formal education,retired,man,birdwatching;videogames;board games;rock climbing;classical music,native-born American,not applicable,moderate,66,low,4,low,12,high,70,low,20,no formal education,bachelor's degree,curious,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00379_result.json,yes,341,yes,61,yes,con thinking,75,3,New York,in a relationship,PhD,unemployed,man,birdwatching;knitting,native-born American,not applicable,high,79,moderate,45,moderate,59,low,13,high,70,bachelor's degree,upper secondary,normal,Islam,homosexual,You spend a few times monthly on social media
20260328_155118_run-00380_result.json,yes,368,yes,95,yes,con thinking,51,1,Kansas City,in a relationship,upper secondary,employed part-time,woman,gardening;painting;cycling,native-born American,waiter/waitress,moderate,64,low,30,low,6,high,69,moderate,56,primary school,no formal education,depressed,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00381_result.json,yes,351,yes,93,yes,con thinking,40,2,Washington DC,divorced,upper secondary,unemployed,woman,cycling;photography;football (calcio);baking;hiking,immigrant,not applicable,high,69,moderate,65,moderate,34,moderate,47,high,93,primary school,primary school,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00382_result.json,yes,301,yes,55,yes,con thinking,84,2,Milan,in a relationship,bachelor's degree,retired,agender,cycling;baking;cinema;football (calcio),native-born Italian,not applicable,moderate,40,low,14,moderate,38,low,21,low,3,master's degree,vocational diploma,curious,Hinduism,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00383_result.json,yes,345,yes,57,yes,con thinking,43,1,Washington DC,divorced,no formal education,employed full-time,woman,cycling;football (calcio),native-born American,sales associate,high,89,low,28,moderate,43,moderate,44,moderate,61,no formal education,upper secondary,normal,Islam,heterosexual,You have no social media
20260328_155118_run-00387_result.json,yes,257,yes,171,yes,con thinking,66,1,Lecce,widowed,primary school,retired,woman,rock climbing;travel;running;hiking;board games,native-born Italian,not applicable,high,73,low,19,moderate,41,moderate,44,moderate,63,vocational diploma,bachelor's degree,creative,Christianity,heterosexual,You spend several hours daily on social media
20260328_155118_run-00390_result.json,yes,332,yes,106,yes,con thinking,57,0,Kansas City,widowed,master's degree,self-employed,woman,classical music;travel;painting;baking;reading novels,native-born American,software developer,low,22,low,17,moderate,63,low,24,moderate,46,master's degree,vocational diploma,normal,Judaism,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00391_result.json,yes,263,yes,106,yes,con thinking,43,0,Bologna,single,upper secondary,employed part-time,man,knitting;board games;cinema;cooking;rock climbing,native-born Italian,waiter/waitress,high,70,moderate,62,high,92,high,96,high,73,PhD,vocational diploma,with good mental health,Hinduism,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00392_result.json,yes,291,yes,66,yes,con thinking,69,0,Bologna,married,vocational diploma,retired,woman,gardening;cooking;football (calcio),native-born Italian,not applicable,moderate,62,low,32,low,20,moderate,33,high,97,lower secondary,upper secondary,anxious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00393_result.json,yes,230,yes,115,yes,con thinking,66,4,Bologna,in a relationship,upper secondary,employed part-time,man,cooking;knitting;board games;gardening;yoga,native-born Italian,delivery driver,moderate,40,low,15,high,67,low,2,moderate,34,no formal education,vocational diploma,with good mental health,Islam,heterosexual,You have no social media
20260328_155118_run-00394_result.json,yes,323,yes,122,yes,con thinking,67,4,Rome,married,upper secondary,retired,man,board games;reading novels;hiking,immigrant,not applicable,moderate,60,high,73,low,23,low,27,high,86,no formal education,lower secondary,anxious,Hinduism,heterosexual,You have no social media
20260328_155118_run-00395_result.json,yes,373,yes,129,yes,con thinking,89,2,Philadelphia,married,bachelor's degree,retired,woman,classical music;travel;baking,native-born American,not applicable,low,29,moderate,57,moderate,62,high,92,moderate,46,lower secondary,primary school,depressed,Hinduism,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00396_result.json,yes,396,yes,66,yes,con thinking,69,0,Bari,married,vocational diploma,retired,woman,birdwatching;yoga;knitting;cooking;board games,native-born Italian,not applicable,low,9,moderate,52,high,74,high,75,low,26,vocational diploma,upper secondary,with good mental health,Hinduism,bisexual,You spend a few times monthly on social media
20260328_155118_run-00397_result.json,yes,380,yes,75,yes,con thinking,88,1,Bari,single,no formal education,retired,woman,volunteering;cooking;running;videogames;cinema,native-born Italian,not applicable,low,26,high,68,high,94,high,87,high,82,bachelor's degree,master's degree,normal,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00398_result.json,yes,315,yes,136,yes,senza thinking,20,0,Washington DC,single,vocational diploma,unemployed,man,football (calcio);painting;yoga;running;travel,native-born American,not applicable,low,29,moderate,36,moderate,60,low,11,high,75,no formal education,upper secondary,depressed,Judaism,heterosexual,You spend several hours daily on social media
20260328_155118_run-00399_result.json,yes,363,yes,93,yes,con thinking,55,2,Kansas City,in a relationship,bachelor's degree,employed full-time,woman,birdwatching;cycling;travel;football (calcio),native-born American,software developer,low,20,moderate,53,moderate,44,high,82,high,72,PhD,no formal education,creative,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00421_result.json,yes,224,yes,46,yes,con thinking,85,1,Bari,married,vocational diploma,retired,man,birdwatching;classical music,immigrant,not applicable,low,18,moderate,37,low,25,high,82,moderate,53,master's degree,vocational diploma,depressed,Atheist,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00422_result.json,yes,237,yes,81,yes,con thinking,33,4,Naples,in a relationship,PhD,employed full-time,man,cinema;videogames;photography;gardening,native-born Italian,engineer,moderate,42,high,71,high,94,moderate,34,high,85,master's degree,bachelor's degree,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00423_result.json,yes,322,yes,98,yes,con thinking,73,1,New York,in a relationship,master's degree,retired,transgender,gardening;volunteering;cinema,immigrant,not applicable,low,32,high,98,low,1,moderate,45,low,18,primary school,PhD,anxious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00424_result.json,yes,480,yes,111,yes,con thinking,63,2,Naples,divorced,upper secondary,employed part-time,woman,birdwatching;travel,immigrant,delivery driver,high,84,moderate,49,low,29,high,84,high,89,master's degree,primary school,curious,Islam,homosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00425_result.json,yes,372,yes,60,yes,con thinking,21,0,Naples,single,bachelor's degree,full-time student,transgender,travel;hiking;cinema,native-born Italian,not applicable,low,20,low,3,high,91,moderate,61,moderate,62,master's degree,bachelor's degree,anxious,Islam,heterosexual,You spend several hours daily on social media
20260328_155118_run-00426_result.json,yes,340,yes,340,yes,senza thinking,25,0,Rome,single,lower secondary,employed full-time,man,football (calcio);hiking;board games,native-born Italian,cleaner,moderate,65,high,67,moderate,61,low,13,high,69,no formal education,lower secondary,with good mental health,Atheist,heterosexual,You spend several hours daily on social media
20260328_155118_run-00427_result.json,yes,370,yes,93,yes,con thinking,77,3,Kansas City,married,vocational diploma,retired,man,classical music;rock climbing;photography;cooking,native-born American,not applicable,moderate,61,low,6,high,73,high,74,moderate,61,vocational diploma,lower secondary,depressed,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00428_result.json,yes,318,yes,199,yes,senza thinking,40,2,Washington DC,in a relationship,bachelor's degree,employed full-time,woman,cinema;volunteering;gardening;painting;board games,native-born American,school teacher,moderate,37,moderate,33,low,19,moderate,50,low,23,primary school,bachelor's degree,creative,Agnostic,heterosexual,You spend several hours daily on social media
20260328_155118_run-00429_result.json,yes,427,yes,100,yes,con thinking,41,0,Philadelphia,divorced,upper secondary,employed full-time,man,cycling;reading novels,immigrant,electrician,low,3,moderate,56,high,93,high,94,high,77,upper secondary,primary school,creative,Christianity,bisexual,You spend a few times monthly on social media
20260328_155118_run-00430_result.json,yes,305,yes,49,yes,con thinking,49,0,Rome,in a relationship,lower secondary,employed full-time,man,board games;photography;classical music,native-born Italian,cleaner,moderate,45,moderate,36,low,9,low,15,moderate,63,bachelor's degree,vocational diploma,curious,Atheist,heterosexual,You spend several hours daily on social media
20260328_155118_run-00431_result.json,yes,221,yes,127,yes,con thinking,40,1,Chicago,single,vocational diploma,employed full-time,agender,knitting;rock climbing;football (calcio);classical music;cinema,native-born American,carpenter,high,91,low,19,high,70,moderate,61,moderate,63,no formal education,bachelor's degree,creative,Islam,heterosexual,You have no social media
20260328_155118_run-00432_result.json,yes,281,yes,114,yes,con thinking,84,3,Milan,in a relationship,upper secondary,retired,man,football (calcio);knitting;baking;videogames,native-born Italian,not applicable,high,89,high,80,low,25,high,97,high,85,lower secondary,vocational diploma,curious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00433_result.json,yes,402,yes,80,yes,con thinking,64,0,Lecce,single,upper secondary,unemployed,man,videogames;hiking;knitting,native-born Italian,not applicable,high,99,high,96,moderate,50,high,95,high,97,upper secondary,lower secondary,anxious,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00435_result.json,yes,274,yes,114,yes,con thinking,56,2,Los Angeles,widowed,upper secondary,employed full-time,transgender,travel;volunteering;board games;photography;birdwatching,native-born American,retail worker,high,70,high,79,high,82,high,95,high,91,master's degree,lower secondary,curious,Hinduism,bisexual,You have no social media
20260328_155118_run-00436_result.json,yes,329,yes,67,yes,con thinking,58,1,Kansas City,married,upper secondary,employed full-time,woman,cinema;photography,native-born American,waiter/waitress,low,27,high,95,moderate,42,low,8,high,77,no formal education,upper secondary,normal,Judaism,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00437_result.json,yes,457,yes,45,yes,con thinking,63,4,Naples,married,primary school,unemployed,woman,rock climbing;yoga,immigrant,not applicable,low,10,moderate,52,low,16,high,75,high,80,vocational diploma,upper secondary,creative,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_155118_run-00438_result.json,yes,311,yes,73,yes,con thinking,64,2,Los Angeles,in a relationship,lower secondary,self-employed,man,painting;football (calcio);knitting;cycling,native-born American,plumber,low,2,high,68,low,14,moderate,62,low,0,no formal education,primary school,with good mental health,Hinduism,homosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00439_result.json,yes,336,yes,127,yes,con thinking,56,4,Chicago,married,bachelor's degree,unemployed,woman,baking;reading novels,native-born American,not applicable,high,68,high,96,high,99,low,2,high,81,no formal education,bachelor's degree,anxious,Islam,asexual,You spend several hours daily on social media
20260328_155118_run-00460_result.json,yes,357,yes,126,yes,con thinking,45,0,Bologna,single,PhD,self-employed,woman,knitting;baking;gardening;painting,native-born Italian,nurse,moderate,48,low,31,moderate,50,high,92,high,79,master's degree,upper secondary,normal,Buddhism,bisexual,You spend a few times monthly on social media
20260328_155118_run-00461_result.json,yes,277,yes,111,yes,con thinking,88,3,Philadelphia,married,primary school,retired,man,baking;travel;board games;gardening,native-born American,not applicable,moderate,57,moderate,50,low,4,high,87,high,67,primary school,bachelor's degree,depressed,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00463_result.json,yes,290,yes,74,yes,con thinking,20,0,Los Angeles,in a relationship,vocational diploma,unemployed,transgender,travel;knitting;reading novels;birdwatching;baking,native-born American,not applicable,high,88,low,24,high,71,high,68,high,80,no formal education,vocational diploma,with good mental health,Atheist,heterosexual,You have no social media
20260328_155118_run-00465_result.json,yes,389,yes,107,yes,con thinking,49,1,Philadelphia,single,lower secondary,employed full-time,man,travel;knitting;videogames;board games,native-born American,retail worker,moderate,50,high,74,low,17,high,76,moderate,65,master's degree,master's degree,with good mental health,Islam,heterosexual,You have no social media
20260328_155118_run-00466_result.json,yes,184,yes,168,yes,senza thinking,49,2,Washington DC,married,upper secondary,employed full-time,man,hiking;volunteering;running,native-born American,waiter/waitress,high,92,moderate,36,high,92,low,30,low,13,bachelor's degree,vocational diploma,depressed,Islam,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00468_result.json,yes,296,yes,50,yes,con thinking,21,0,Bari,in a relationship,upper secondary,unemployed,transgender,birdwatching;board games;knitting;yoga;painting,native-born Italian,not applicable,low,2,low,15,low,2,low,28,low,20,primary school,master's degree,normal,Hinduism,heterosexual,You have no social media
20260328_155118_run-00469_result.json,yes,282,yes,66,yes,con thinking,78,2,Naples,married,vocational diploma,retired,agender,board games;hiking;birdwatching,immigrant,not applicable,moderate,59,high,98,high,81,low,18,low,10,upper secondary,master's degree,normal,Judaism,heterosexual,You spend a few times monthly on social media
20260328_155118_run-00470_result.json,yes,359,yes,74,yes,con thinking,73,0,Milan,single,lower secondary,retired,transgender,running;travel;volunteering;gardening;reading novels,native-born Italian,not applicable,moderate,66,low,15,high,91,high,79,high,96,lower secondary,no formal education,curious,Atheist,heterosexual,You have no social media
20260328_155118_run-00471_result.json,yes,421,yes,112,yes,con thinking,72,1,Naples,widowed,master's degree,retired,man,classical music;cycling;reading novels;hiking;yoga,native-born Italian,not applicable,moderate,43,low,22,high,74,high,96,high,94,PhD,vocational diploma,normal,Christianity,bisexual,You spend a few times monthly on social media
20260328_155118_run-00472_result.json,yes,436,yes,58,yes,con thinking,56,2,Philadelphia,in a relationship,master's degree,employed full-time,woman,cycling;birdwatching;football (calcio),immigrant,architect,low,5,moderate,45,low,23,high,75,high,76,PhD,master's degree,curious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155118_run-00474_result.json,yes,278,yes,83,yes,con thinking,74,3,Los Angeles,married,upper secondary,retired,woman,rock climbing;reading novels,native-born American,not applicable,low,3,low,22,high,70,low,22,low,11,vocational diploma,vocational diploma,curious,Agnostic,heterosexual,You spend several hours daily on social media
